,day,month,year,post_category,comp_category,target_audience,min_team_size,max_team_size,registration_fee,number_category,cat_invalid,cat_religious_competition,cat_web_development,cat_ui/ux_competition,cat_non-it_competition,cat_competitive_programming,cat_cybersecurity/network,cat_science_olympiad,cat_game_development,cat_ai,cat_hackathon,cat_mobile_development,cat_robotic/iot,cat_data_science,cat_business_plan,cat_data_analyst,cat_smart_city,cat_python,cat_product_competition,aud_umum,aud_mahasiswa,aud_sma,aud_sd,aud_smp,aud_invalid,aud_tk,min_registration_fee,max_registration_fee,fee_type
744,4,8,2024,COMPETITION,"['Hackathon', 'Competitive Programming', 'Data Science', 'Robotic/IoT', 'Non-IT Competition']","['Mahasiswa', 'SMP', 'SMA']",-1,-1,[0],5,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,Free
745,4,8,2024,COMPETITION,"['Non-IT Competition', 'Cybersecurity/Network']",['Umum'],-1,-1,"[60000, 70000, 45000]",2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45000,70000,Paid
746,2,8,2024,COMPETITION,"['Hackathon', 'Non-IT Competition', 'AI', 'Business Plan']","['Mahasiswa', 'SMA']",1,1,"[10000, 15000]",4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,10000,15000,Paid
747,2,8,2024,COMPETITION,"['Hackathon', 'Cybersecurity/Network']",['Umum'],-1,-1,[0],2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
748,2,8,2024,COMPETITION,['Invalid'],"['SMP', 'SD', 'SMA']",-1,-1,[100000],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,100000,100000,Paid
749,31,7,2024,COMPETITION,['Competitive Programming'],['Umum'],-1,-1,[0],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
750,31,7,2024,COMPETITION,['Web Development'],['Umum'],-1,-1,[0],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
751,30,7,2024,COMPETITION,['Science Olympiad'],['SMA'],-1,-1,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
752,30,7,2024,COMPETITION,['Competitive Programming'],['Mahasiswa'],-1,-1,[0],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
753,26,7,2024,COMPETITION,"['Competitive Programming', 'Robotic/IoT']",['Mahasiswa'],1,4,[0],2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
754,23,7,2024,COMPETITION,"['Competitive Programming', 'Non-IT Competition', 'Cybersecurity/Network']","['Mahasiswa', 'SMA']",-1,-1,"[120000, 60000, 90000, 130000, 50000, 75000]",3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,50000,130000,Paid
755,22,7,2024,OTHER,['Invalid'],['Invalid'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Free
756,22,7,2024,COMPETITION,"['Competitive Programming', 'UI/UX Competition']","['Mahasiswa', 'SMA']",-1,-1,[0],2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Free
757,22,7,2024,COMPETITION,['Non-IT Competition'],['Mahasiswa'],-1,-1,[0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
758,19,7,2024,COMPETITION,"['Web Development', 'UI/UX Competition', 'Business Plan']",['Umum'],1,1,[0],3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
759,19,7,2024,COMPETITION,"['Non-IT Competition', 'Web Development', 'Science Olympiad']","['SMP', 'SD', 'SMA', 'Mahasiswa', 'TK']",1,1,[160000],3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,160000,160000,Paid
760,19,7,2024,COMPETITION,"['Non-IT Competition', 'Cybersecurity/Network', 'Science Olympiad']",['SMA'],1,1,[0],3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
761,19,7,2024,COMPETITION,"['Hackathon', 'Competitive Programming', 'Data Science', 'Robotic/IoT', 'Non-IT Competition']","['SMP', 'Mahasiswa', 'SMA']",-1,-1,[0],5,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,Free
762,18,7,2024,COMPETITION,"['Web Development', 'Non-IT Competition']",['Umum'],1,1,[-1],2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,Not listed
763,18,7,2024,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
764,17,7,2024,COMPETITION,"['Non-IT Competition', 'Web Development']",['Umum'],1,1,[0],2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
765,15,7,2024,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
766,15,7,2024,COMPETITION,['Science Olympiad'],['SMA'],1,1,[65000],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65000,65000,Paid
767,14,7,2024,COMPETITION,['Business Plan'],['Umum'],1,1,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
768,14,7,2024,COMPETITION,"['Non-IT Competition', 'Web Development']",['Mahasiswa'],1,-1,"[100000, 65000]",2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,65000,100000,Paid
769,14,7,2024,COMPETITION,"['UI/UX Competition', 'Data Analyst']","['Mahasiswa', 'SMA']",1,1,"[72000, 52000, 25000, 30000, 63000, 83000]",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,25000,83000,Paid
770,14,7,2024,COMPETITION,"['Web Development', 'Cybersecurity/Network', 'UI/UX Competition', 'Non-IT Competition']",['Umum'],1,3,"[50000, 75000]",4,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50000,75000,Paid
771,14,7,2024,COMPETITION,['Science Olympiad'],['SMA'],-1,-1,[-1],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,Not listed
772,14,7,2024,COMPETITION,"['Science Olympiad', 'Non-IT Competition', 'Robotic/IoT']","['SMP', 'SMA']",1,1,[0],3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Free
773,14,7,2024,COMPETITION,"['Web Development', 'UI/UX Competition', 'Business Plan', 'Non-IT Competition']",['Umum'],1,1,[0],4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
774,14,7,2024,COMPETITION,['Non-IT Competition'],"['Mahasiswa', 'SMA']",1,1,[200000],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,200000,200000,Paid
775,12,7,2024,COMPETITION,['Non-IT Competition'],['Umum'],1,1,[0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
776,12,7,2024,COMPETITION,['Competitive Programming'],"['SMP', 'Mahasiswa', 'SMA']",-1,-1,[159000],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,159000,159000,Paid
777,12,7,2024,COMPETITION,['Robotic/IoT'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
778,12,7,2024,COMPETITION,['Cybersecurity/Network'],['Umum'],-1,-1,"[100000, 120000]",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100000,120000,Paid
779,10,7,2024,COMPETITION,['Hackathon'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
780,10,7,2024,COMPETITION,['Hackathon'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
781,10,7,2024,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
782,10,7,2024,COMPETITION,['Data Analyst'],['Mahasiswa'],-1,-1,[35000],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,35000,35000,Paid
783,10,7,2024,COMPETITION,['Competitive Programming'],"['SMP', 'SD', 'SMA']",-1,-1,[0],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Free
784,10,7,2024,COMPETITION,"['Web Development', 'UI/UX Competition', 'Non-IT Competition']",['Umum'],-1,-1,[0],3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
785,10,7,2024,COMPETITION,['Game Development'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
786,9,7,2024,COMPETITION,"['Game Development', 'Competitive Programming', 'AI', 'Non-IT Competition', 'Cybersecurity/Network', 'Business Plan']",['Umum'],-1,-1,[0],6,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
787,8,7,2024,COMPETITION,['Web Development'],['Umum'],-1,-1,[0],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
788,8,7,2024,OTHER,['Invalid'],['Invalid'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Free
789,4,7,2024,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
790,4,7,2024,OTHER,['Invalid'],['Invalid'],-1,-1,[-1],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,Not listed
791,28,6,2024,COMPETITION,['Non-IT Competition'],"['Mahasiswa', 'Umum']",-1,-1,"[15000, 30000, 20000, 25000]",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,15000,30000,Paid
792,27,6,2024,COMPETITION,['Robotic/IoT'],['SD'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Free
793,27,6,2024,COMPETITION,['Web Development'],['Mahasiswa'],3,5,[100000],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,100000,100000,Paid
794,27,6,2024,COMPETITION,['Competitive Programming'],['SMA'],-1,-1,[0],1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
795,27,6,2024,COMPETITION,"['Non-IT Competition', 'Cybersecurity/Network']",['SMA'],-1,-1,"[50000, 25000]",2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25000,50000,Paid
796,27,6,2024,COMPETITION,"['Science Olympiad', 'Non-IT Competition', 'Robotic/IoT']",['SMA'],1,3,"[110000, 75000]",3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,75000,110000,Paid
797,27,6,2024,OTHER,['Invalid'],"['Umum', 'SMA']",-1,7,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Free
798,25,6,2024,COMPETITION,"['Game Development', 'Competitive Programming', 'AI', 'Non-IT Competition', 'Cybersecurity/Network', 'Business Plan']",['Mahasiswa'],-1,-1,[0],6,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
799,24,6,2024,COMPETITION,"['Hackathon', 'Web Development', 'Non-IT Competition']",['Mahasiswa'],-1,-1,[0],3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
800,24,6,2024,COMPETITION,['Hackathon'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
801,23,6,2024,COMPETITION,['Game Development'],['SMA'],3,3,"[50000, 75000]",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50000,75000,Paid
802,23,6,2024,COMPETITION,['Robotic/IoT'],['Umum'],-1,-1,[-1],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,Not listed
803,23,6,2024,COMPETITION,['Non-IT Competition'],"['Mahasiswa', 'Umum', 'SMA']",-1,-1,[0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Free
804,23,6,2024,OTHER,['Invalid'],['Invalid'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Free
805,19,6,2024,COMPETITION,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
806,19,6,2024,COMPETITION,['Hackathon'],['Mahasiswa'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
807,17,6,2024,COMPETITION,['Robotic/IoT'],['SMA'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
808,17,6,2024,COMPETITION,"['Cybersecurity/Network', 'Robotic/IoT']",['Mahasiswa'],-1,-1,"[150000, 100000]",2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,100000,150000,Paid
809,17,6,2024,COMPETITION,['Hackathon'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
810,17,6,2024,COMPETITION,['Cybersecurity/Network'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
811,17,6,2024,COMPETITION,['Non-IT Competition'],['Umum'],-1,-1,[0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
812,17,6,2024,COMPETITION,['Data Analyst'],['Mahasiswa'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Free
813,13,6,2024,COMPETITION,"['Competitive Programming', 'UI/UX Competition']",['Mahasiswa'],-1,-1,"[75000, 50000, 100000]",2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,50000,100000,Paid
814,12,6,2024,COMPETITION,"['Data Science', 'Data Analyst']",['Umum'],-1,-1,[0],2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Free
815,12,6,2024,COMPETITION,['Robotic/IoT'],"['Umum', 'SMA']",2,3,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Free
816,12,6,2024,COMPETITION,['Non-IT Competition'],['SMA'],-1,-1,[200000],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,200000,200000,Paid
817,12,6,2024,COMPETITION,['Robotic/IoT'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
818,12,6,2024,COMPETITION,['Game Development'],['Umum'],-1,-1,[-1],1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,Not listed
819,12,6,2024,COMPETITION,"['Competitive Programming', 'Web Development', 'Religious Competition', 'Science Olympiad', 'Non-IT Competition']",['Umum'],1,1,[0],5,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
820,10,6,2024,COMPETITION,['Non-IT Competition'],['Umum'],-1,-1,[0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
821,8,6,2024,COMPETITION,['Hackathon'],['Mahasiswa'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
822,8,6,2024,COMPETITION,['Robotic/IoT'],['SMA'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
823,8,6,2024,COMPETITION,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
824,7,6,2024,COMPETITION,"['Non-IT Competition', 'Game Development']","['SD', 'SMA']",-1,-1,"[50000, 100000, 25000]",2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,25000,100000,Paid
825,7,6,2024,COMPETITION,['Non-IT Competition'],"['Umum', 'SD']",-1,-1,[75000],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,75000,75000,Paid
826,5,6,2024,COMPETITION,"['Competitive Programming', 'Science Olympiad']",['Umum'],-1,-1,[0],2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
827,5,6,2024,COMPETITION,"['UI/UX Competition', 'Web Development', 'Data Science']",['Umum'],-1,3,"[75000, 85000]",3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,75000,85000,Paid
828,5,6,2024,COMPETITION,['Game Development'],['SD'],-1,-1,[0],1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Free
829,3,6,2024,COMPETITION,"['Web Development', 'Data Science']",['Umum'],-1,-1,[0],2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
830,2,6,2024,COMPETITION,"['Hackathon', 'Data Science']","['Mahasiswa', 'SMA']",-1,-1,[0],2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Free
831,2,6,2024,COMPETITION,['Hackathon'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
832,2,6,2024,COMPETITION,"['Non-IT Competition', 'Business Plan']",['Mahasiswa'],-1,-1,[0],2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
833,2,6,2024,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
834,1,6,2024,OTHER,['Invalid'],"['Umum', 'SMA']",-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Free
835,31,5,2024,COMPETITION,['Business Plan'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
836,31,5,2024,COMPETITION,"['Web Development', 'UI/UX Competition', 'Non-IT Competition']",['Mahasiswa'],-1,-1,[0],3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
837,30,5,2024,COMPETITION,['Non-IT Competition'],['Mahasiswa'],-1,-1,[60000],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60000,60000,Paid
838,29,5,2024,COMPETITION,['Hackathon'],"['Mahasiswa', 'Umum', 'SMA']",-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Free
839,29,5,2024,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
840,29,5,2024,OTHER,['Invalid'],['Invalid'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Free
841,28,5,2024,COMPETITION,"['Competitive Programming', 'Cybersecurity/Network', 'UI/UX Competition', 'Data Analyst']","['Mahasiswa', 'Umum', 'SMA']",-1,-1,[0],4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,Free
842,26,5,2024,COMPETITION,"['UI/UX Competition', 'Business Plan']",['Mahasiswa'],-1,-1,[0],2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
843,26,5,2024,COMPETITION,['Game Development'],"['SMP', 'SD', 'SMA']",-1,-1,[0],1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Free
844,26,5,2024,COMPETITION,['UI/UX Competition'],['Mahasiswa'],-1,-1,[0],1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
845,23,5,2024,COMPETITION,['Science Olympiad'],"['Mahasiswa', 'SMA']",-1,-1,[0],1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Free
846,23,5,2024,COMPETITION,['Robotic/IoT'],['SMA'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
847,22,5,2024,COMPETITION,"['Non-IT Competition', 'UI/UX Competition', 'Science Olympiad']",['Umum'],-1,-1,[0],3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
848,22,5,2024,COMPETITION,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
849,22,5,2024,COMPETITION,['Non-IT Competition'],"['Mahasiswa', 'SMA']",-1,-1,[0],1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Free
850,22,5,2024,COMPETITION,"['Non-IT Competition', 'UI/UX Competition', 'Science Olympiad']",['SMA'],-1,-1,[0],3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
851,22,5,2024,COMPETITION,"['Non-IT Competition', 'Game Development']",['Mahasiswa'],-1,-1,[0],2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
852,21,5,2024,COMPETITION,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
853,19,5,2024,COMPETITION,['Hackathon'],['Mahasiswa'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
854,19,5,2024,COMPETITION,['UI/UX Competition'],"['Mahasiswa', 'SMA']",-1,-1,"[35000, 65000, 40000, 70000]",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,35000,70000,Paid
855,19,5,2024,COMPETITION,['Robotic/IoT'],['Umum'],1,1,[0],1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
856,18,5,2024,COMPETITION,"['Competitive Programming', 'Science Olympiad']",['SMA'],-1,-1,[0],2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
857,16,5,2024,COMPETITION,"['Science Olympiad', 'Robotic/IoT']",['SMA'],-1,-1,[0],2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
858,15,5,2024,COMPETITION,['Hackathon'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
859,15,5,2024,COMPETITION,['Hackathon'],['Mahasiswa'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
860,11,5,2024,COMPETITION,"['Hackathon', 'Non-IT Competition', 'Robotic/IoT']",['SMA'],-1,-1,"[180000, 50000, 100000]",3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,50000,180000,Paid
861,11,5,2024,COMPETITION,['Hackathon'],['Umum'],-1,-1,[0],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
862,10,5,2024,COMPETITION,"['Web Development', 'Cybersecurity/Network', 'Robotic/IoT']",['SMA'],-1,-1,[0],3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Free
863,8,5,2024,OTHER,['Invalid'],['Umum'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Free
864,8,5,2024,COMPETITION,['Invalid'],['Mahasiswa'],-1,-1,[0],1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Free
